Molecule ChEMBL ID,MOL_molhash_id,MOL_num_stereoisomers,CLS_pChEMBL Value,AC_CLS_pChEMBL Value,MOL_molhash_id_no_stereo,MOL_smiles,pChEMBL Value,Smiles,split
CHEMBL1082111,4116b0c7736a7dc753624d7aef5ee5e25593d074,1,0.0,False,88919d61fe2efa2394111ace349d9a2602763311,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cc(C(F)(F)F)ccc3F)C2)n1C,6.449999999999999,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cc(C(F)(F)F)ccc3F)C2)n1C,test
CHEMBL2336289,3a6a92eda93cbe82f1bfe3bdee007cd33a46fd42,1,0.0,False,d8387dd7cecc68b724234b15411655d8440fa109,CCCN1CCC(c2cccc(S(=O)(=O)C3CCCC3)c2)CC1,5.41,CCCN1CCC(c2cccc(S(=O)(=O)C3CCCC3)c2)CC1,test
CHEMBL3698008,2dbbebaa42a39cd0486d6441bd72b8c40f53d2d4,1,1.0,False,b07a42595fafcb4cf51e60b25bca211f8f21ea25,CC1(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)COC1,7.09,CC1(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)COC1,test
CHEMBL244277,ee622c8fa36adb5c9b06959657a2cbddc883a971,1,0.0,False,f30503fcef0f82a7df24082ea1d6e0473a12cfd9,Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccn4C)n2C)CC3)o1,5.9,Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccn4C)n2C)CC3)o1,test
CHEMBL420986,ee455c103e9429367956087c2c98d43ad47ff57e,1,1.0,False,6b4b01cd8245d5e5fd797d2e23110f6319f9f5f9,Oc1nc2c3c(ccc2[nH]1)CC[C@H](CNCc1ccccc1)O3,8.52,Oc1nc2c3c(ccc2[nH]1)CC[C@H](CNCc1ccccc1)O3,test
CHEMBL3913849,faae78b71ffe4496527492d69a7b8f129e2ecfa0,1,0.0,False,4be87ac03240f14a811cca2a6b3b648c36218e70,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCNC(=O)C1,5.87,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCNC(=O)C1,test
CHEMBL3234237,bfafe12b3534f6965fb2f33757a724b091f12b3b,1,0.0,False,a92cc87b1c0ab6ea2b9200b913fa9eb8fe745051,Fc1ccc(CN2CCC(Nc3ccc(C(F)(F)F)nn3)CC2)cc1F,6.8,Fc1ccc(CN2CCC(Nc3ccc(C(F)(F)F)nn3)CC2)cc1F,test
CHEMBL551914,bb5080fda0174c0d9c7580647010e6d0eb1d76aa,1,1.0,False,c43a27f3bfcf4a62650c5ead7c32678521ffe139,CC1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,7.8,CC1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,test
CHEMBL382591,f5f137c768a675d574ae749e79d7d2775f3a43bd,1,0.0,False,20acd263ae4aebe4a62780dd2c4b5c00128ba978,CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)COc4ccccc43)CC2)cc(C(F)(F)F)n1,6.45,CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)COc4ccccc43)CC2)cc(C(F)(F)F)n1,test
CHEMBL1223750,d7c4f13cea8a8d5ca4cffcb5d39b38a84714f908,1,1.0,False,ca47eb0491492e168eada12fb32871b54ada8749,FC(F)(F)c1cccc(N2CCN(CCCCNc3nccc4ccccc34)CC2)c1,9.0,FC(F)(F)c1cccc(N2CCN(CCCCNc3nccc4ccccc34)CC2)c1,test
CHEMBL2326473,100dd34562527b2040f08429926ba3a6a9041cac,1,0.0,False,dd7fab5a76c256fac18746796494a0f17852afb6,Cn1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)n1,6.46,Cn1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)n1,test
CHEMBL4586276,14df472c5783c8541c08bdfb7343d557b4c97cd6,1,0.0,False,353ac07dbca667ba52b85eb4c4fda240694a93ef,CN1CCN(c2ccc3c(c2)N(S(=O)(=O)c2ccccc2)CC3)CC1,6.34,CN1CCN(c2ccc3c(c2)N(S(=O)(=O)c2ccccc2)CC3)CC1,test
CHEMBL300956,2457fe0a40659720f0c4d9983758e5ed6cbad63a,1,0.0,False,f61334425fdc63f40a027438ee7a0b1b148db334,Cc1ccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)cc1,6.18,Cc1ccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)cc1,test
CHEMBL3409243,10a2cffdbcf760ee78d4764c5eb7962c94583998,1,1.0,False,4bdaf59cd650e5cdf64a807114a41f56b9441097,NC(=O)c1ccccc1OCCCN1CC=C(c2cn(Cc3ccccc3)c3ccccc23)CC1,7.51,NC(=O)c1ccccc1OCCCN1CC=C(c2cn(Cc3ccccc3)c3ccccc23)CC1,test
CHEMBL2037432,aa83524cd795fdf23d682f6553cc8e96c87bea1b,1,0.0,False,c1a4ff3eb82d6d0656f77ff149bf0009823998f1,OC1(c2ccc(Cl)cc2)CCN(CCCCc2nc3ccccc3s2)CC1,6.7,OC1(c2ccc(Cl)cc2)CCN(CCCCc2nc3ccccc3s2)CC1,test
CHEMBL3676901,843fcbc7efc7d74e3393375a23493b3fb391cd5d,1,1.0,False,ab038252455187b3a60bd22d150c3845c03bed9f,O=CN[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.41,O=CN[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,test
CHEMBL1928132,808e83dfaa96f591d2360c1a6f2cc7938110ac42,1,1.0,False,b9444f0798286efe4f6d2f7770994592199eb9b7,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCCOCCOCCOCc3ccc(C(=O)NCCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,7.609999999999999,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCCOCCOCCOCc3ccc(C(=O)NCCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,test
CHEMBL5202592,2d789fd5e25ea5d6da0788972592cdf28412b116,2,0.0,False,c9652b96bd5e5bba21b31b8f4b213766d2efd8d5,Cc1ccc(CC(C)CNC(=O)/N=C(\N)NCCCc2cnc(N)s2)cc1,6.31,Cc1ccc(CC(C)CNC(=O)/N=C(\N)NCCCc2cnc(N)s2)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,test
CHEMBL119656,72178422b28113eeb4223b7219bb918645cd1515,1,0.0,False,5e9365fea85c3058c4d1f49a4327b1394c609ba8,C=Cc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,6.75,C=Cc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,test
CHEMBL21118,4a772552bc086c7cadd87c8fa3d0244e5f4c4323,1,0.0,False,7401c55ac15d1e36b6b6d3150abde8cdfd6b4c45,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCC3)[nH]2)c1,6.8,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCC3)[nH]2)c1,test
CHEMBL196172,c640634d5df5f2e29e19c8547152550077211a68,1,1.0,False,5e9dbbb7608f89bcc2d3fa537e6c5abe29f34513,C[C@H]1Oc2c(cccc2N2CCN(CCCc3c[nH]c4c(F)cccc34)CC2)NC1=O,8.28,C[C@H]1Oc2c(cccc2N2CCN(CCCc3c[nH]c4c(F)cccc34)CC2)NC1=O,test
CHEMBL208018,b8a6ed7e69ec7252c3be3bcef0b229f5a453a6e1,1,1.0,False,27fbb93a1a8932f443ee0503e108af2f53e8ed85,Cc1nn(-c2ccccc2)cc1CN1CCN(c2ccccc2)CC1,7.15,Cc1nn(-c2ccccc2)cc1CN1CCN(c2ccccc2)CC1,test
CHEMBL3697984,ae0763236e9c45d85c9d2ff021627738243a98a8,1,0.0,False,4dcf9501f2453516776ec8f2ea816b03e15231cf,CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,6.84,CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,test
CHEMBL2420777,6bb7bb22a10abb252d41018d5f58e2fd78424a02,1,0.0,False,28d21519af99b4206a3970b107726b8586056970,Clc1ccc(N2CCN(Cc3cccs3)CC2)cc1Cl,5.8,Clc1ccc(N2CCN(Cc3cccs3)CC2)cc1Cl,test
CHEMBL1079311,b25b838ff9a500daff6ab7ff1d42b35ea2d4096c,1,0.0,False,6e3a4c07b7d7fbd6c64956a434cd03817d0c3df2,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1Cl,6.4,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1Cl,test
CHEMBL388897,54f359f114aa188bbd7e328f7f0d5d53fbf0dde6,1,0.0,False,a61fe4ee1e9494f4f7930b7497b2e92a7b1e57a6,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1,6.89,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1,test
CHEMBL3084596,650a0b022c91ce4064e38e65f1267173926c7e57,1,0.0,False,c045f5b13e1b2112ffcb9579dcdac35117d04724,CS(=O)(=O)Oc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc(-n4cccc4)c3)CC1)CC2,6.6,CS(=O)(=O)Oc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc(-n4cccc4)c3)CC1)CC2.Cl,test
CHEMBL2386619,35eede5430672470bcfec939f7b3a925c54fa709,1,0.0,False,7535847bb32aa883c19fe6d2b49f45243d996813,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccc(F)cc3)s2)CC1,6.55,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccc(F)cc3)s2)CC1,test
CHEMBL155913,a3c75df5054d6085ff211fef255e6f550debe38d,1,0.0,False,e73bc036e003e094c105d41d0150a10e40fb4b0d,Clc1ccc(N2CCN(Cc3cnn4c(-c5ccccc5)cccc34)CC2)cc1,5.41,Clc1ccc(N2CCN(Cc3cnn4c(-c5ccccc5)cccc34)CC2)cc1,test
CHEMBL4176490,af2edaac26065f61b4157e20a5d4da670b603e41,1,0.0,False,fa1f7a3f187055d92840aaa28ee74d5fe8a675de,Clc1cncc(NCCCN2CCN(c3ccccc3)CC2)n1,5.66,Clc1cncc(NCCCN2CCN(c3ccccc3)CC2)n1,test
CHEMBL2312934,0b897e3083efa61101e4d599937ed688af8797e1,1,1.0,False,0e7a4e6feac0f31477bbc36b53853f4ab5916fe0,O=S(=O)(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2cccnc2c1,7.8,O=S(=O)(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2cccnc2c1,test
CHEMBL86032,9e5d49397891de595a2214491e5055474c6887cc,1,0.0,False,f05731afe2d9cf14b972461fd0429b32887563d4,N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccc4c(c3)NC(=O)CO4)CC1)CC2,6.1,N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccc4c(c3)NC(=O)CO4)CC1)CC2,test
CHEMBL107384,f50fde41f9e5945dc81f19ccf62f98791cd1ecae,1,0.0,False,ef978647a7f85d0be5ec08aa79aeb170e156e0a8,CC1N(C(=O)CN2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc2C1(C)C,6.05,CC1N(C(=O)CN2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc2C1(C)C,test
CHEMBL4638749,df2057a0a777dcf9c5160c311725285e676c990d,1,0.0,False,db9c63c4dc5c8a3c54166776c9c5079cad3b86a4,C#CCOc1c(OC)cc2c3c1-c1cc([N+](=O)[O-])ccc1CC3N(C)CC2,5.69,C#CCOc1c(OC)cc2c3c1-c1cc([N+](=O)[O-])ccc1CC3N(C)CC2,test
CHEMBL3676904,04b8efb0fc0ad842894fe937f6b888dc2d134718,1,1.0,False,bdbf893aaa9b4ddaa8e257def412955dd1d94959,O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)c1ccc(-n2cccn2)cc1,7.33,O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)c1ccc(-n2cccn2)cc1,test
CHEMBL3664880,b9d9db06c68c7c7499547307125f1d135e3015c0,1,0.0,False,c0f4097ebe347480d8df29f7661eebb80da32e6d,CN1CCN(CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)CC1,6.98,CN1CCN(CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)CC1,test
CHEMBL139600,3c884bb4e0447e3eec10717ae27da208e3b7cba9,1,1.0,False,8ae0764f03c680f6775d1cf46556f7f2b83d6e52,COc1ccccc1N1CCN(CCCCCNC(=O)c2cnn3ccccc23)CC1,7.56,COc1ccccc1N1CCN(CCCCCNC(=O)c2cnn3ccccc23)CC1,test
CHEMBL4060461,a795e95a3da3db97889fb76f70a7b86a71bdac76,2,1.0,False,12842217e0c9db3629f9214fd4be37ba92d22d97,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,9.47,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,test
CHEMBL335392,49dd610cc6d9ed621dbd4f7f2bffaf9a835c56dd,1,1.0,False,841da93d5a72535c3f09d47689101d0da32839a4,CCCN(C)C1CCc2ccc(O)cc2C1,7.945,CCCN(C)C1CCc2ccc(O)cc2C1,test
CHEMBL291439,17eb1fb7ca5ae6bc3abd9b31258a6ef5a15823c9,1,0.0,False,e7fcf7a8b08ec47541ca0620bc77e43b16e4beb3,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)cc(OC)c1OC)CC2,5.66,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)cc(OC)c1OC)CC2,test
CHEMBL308480,b13814aa2f100514902e0d0509499730613b6008,1,0.0,False,bd2a6be98da6bc3316ade0859a20f05e8c6a7bb8,O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2ccccc21,6.65,O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2ccccc21,test
CHEMBL201232,b9c60f7cce9db2c1d97062418c028bd2a099e720,1,0.0,False,d1cb5a8079369078aa234a5866d00751831671ad,CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCC(=O)c4ccccc43)CC2)cc(C(F)(F)F)n1,6.61,CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCC(=O)c4ccccc43)CC2)cc(C(F)(F)F)n1,test
CHEMBL108146,d86cbbc6b385043d30aa50a4ba065a39de7faa8a,1,0.0,False,36581b84ae9d68d4ba61b9b58f8f4a1521003559,CC(C)(O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,6.85,CC(C)(O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,test
CHEMBL4471055,eee6e1ece4ba3326b4022c7cfb65d61a53d50d31,1,0.0,False,475343528a2ef9e768856da42e3faf49c79e71d3,Cc1nc(N)[nH]c1-c1cn(S(=O)(=O)c2cccc3ccccc23)c2ccccc12,5.93,Cc1nc(N)[nH]c1-c1cn(S(=O)(=O)c2cccc3ccccc23)c2ccccc12.Cl,test
CHEMBL831,7c779ca1477fb8864580db7e58caa61de38e309c,1,1.0,False,fa9cf22505781fdbd51b390745ec96f3528c80c9,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,7.68,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,test
CHEMBL4794406,b9a73baba10e2e00e01332dda6f32a82cec9a14a,1,0.0,False,75ff5d980748dc89e3b9199f03fa0cd70e72f554,Fc1ccc(CN2CCC(NCCSC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5.54,Fc1ccc(CN2CCC(NCCSC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,test
CHEMBL397770,125849cdd97679c27b4b76a08a6ab49e7fcefb45,1,1.0,False,e296d6420c105393bd5600ddf0317c211fbee8b9,OC1(c2cccc(Cl)c2Cl)CCN(Cc2c[nH]c3ccccc23)CC1,7.58,OC1(c2cccc(Cl)c2Cl)CCN(Cc2c[nH]c3ccccc23)CC1,test
CHEMBL194493,5a80d5d03c8eec12f9cc8ff557ec405e1b84b13f,2,1.0,False,fd912f333aec4347c7b91522a2ad623090b67ca4,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc([N+](=O)[O-])cc1,7.71,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc([N+](=O)[O-])cc1,test
CHEMBL3969386,733ea7de6b506cb0861df415b4fbba75235d7b86,1,0.0,False,b81a3c722e846e75972e3619246c99786ad22c61,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccnn1,5.86,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccnn1,test
CHEMBL246642,d2b9021e2945e1a115e70a454d7ce5c0b0148b5c,1,0.0,False,f107dd88e94ee281698b5354978f9a71de4b040e,OC1(c2ccc(Cl)c(Cl)c2)CCN(Cc2n[nH]c3ccccc23)CC1,6.36,OC1(c2ccc(Cl)c(Cl)c2)CCN(Cc2n[nH]c3ccccc23)CC1,test
CHEMBL3287394,8154e57ee763b31f815469291f3b2382422fc1db,1,1.0,False,ba999f3e3d148f14bbf318d0d1913a66fb03645b,Clc1cccc(N2CCN(CCCCOc3cc4ccccn4n3)CC2)c1Cl,8.015,Clc1cccc(N2CCN(CCCCOc3cc4ccccn4n3)CC2)c1Cl,test
CHEMBL2165118,a00805f0188ae4a8612685209b958e4820a6a788,1,1.0,False,34d95ebfad7a52169b6d001398b177644608ab1e,O=C1NCCc2ccc(OCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc21,8.24,O=C1NCCc2ccc(OCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc21,test
CHEMBL1803029,962d5395ba43a22af87cc226ecb09d2027c985e7,1,1.0,False,cb1cdcf41222241849e8e940a1c4a973e7421538,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCOCCOCCOCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,8.265,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCOCCOCCOCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,test
CHEMBL1928138,b028d215ea92cf65b73c004674c6ff7ceda54859,1,1.0,False,997e4943caf5a0da8a45bf7fc0ce312ad930a730,COc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccc(COCCOCCOCCOCCOCc4ccn5ncc(C(=O)NCCCN6CCN(c7ccccc7OC)CC6)c5c4)cc23)CC1,8.370000000000001,COc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccc(COCCOCCOCCOCCOCc4ccn5ncc(C(=O)NCCCN6CCN(c7ccccc7OC)CC6)c5c4)cc23)CC1,test
CHEMBL78655,42af29925fc95b95028c5f0af3d245986f7a3883,1,1.0,False,39fe65fe9e2743c8ad095ba72ba735d1b5662104,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccs1,7.75,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccs1,test
CHEMBL3647687,3b64d48ff99d52c9130811125f94a68c98d7145d,1,1.0,False,6c2da01084cc96b77166dfd7dee24a595abfbeeb,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NCCS(=O)(=O)C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC1=O,7.25,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NCCS(=O)(=O)C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC1=O,test
CHEMBL3642775,0dac6ea476a9f1c24896894a09aa0c7f57cfe011,1,0.0,False,abcb2f461ae3660877542b3571eec00423791596,Cc1cc2occc2c(N2CCN(CC[C@H]3CC[C@H](NC(=O)CC4CCOCC4)CC3)CC2)n1,6.19,Cc1cc2occc2c(N2CCN(CC[C@H]3CC[C@H](NC(=O)CC4CCOCC4)CC3)CC2)n1,test
CHEMBL3597652,25b9c392e1708542123f9a69617d4994aa19ba01,1,0.0,False,a1d8d332eb89c7b3ce8a19fc483d6b1c1e29bdc0,COc1ccccc1N1CCN(CC(O)CCNC(=O)c2cnc3ccc(C)cc3c2)CC1,6.15,COc1ccccc1N1CCN(CC(O)CCNC(=O)c2cnc3ccc(C)cc3c2)CC1,test
CHEMBL4082245,295e1e7bc7d430fd088344123b276a8ad048b12a,1,0.0,False,2343ef891d84f9c03551b8bb137e0521fe7438e4,COc1cc(CCN2CCC(O)(c3ccc(Cl)cc3)CC2)ccc1OCCCSSCCN,6.015000000000001,COc1cc(CCN2CCC(O)(c3ccc(Cl)cc3)CC2)ccc1OCCCSSCCN.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,test
CHEMBL197656,9391ae393081d6c6cb422065e534c71352104772,1,0.0,False,4846197dc29292add4939bc4d7ea730c64ecdffa,COc1ccccc1-c1cc2c(=O)n(CCN3CCN(c4ccccc4Cl)CC3)c(=O)[nH]c2[nH]1,6.44,COc1ccccc1-c1cc2c(=O)n(CCN3CCN(c4ccccc4Cl)CC3)c(=O)[nH]c2[nH]1,test
CHEMBL591685,07607faba7fa67288adf8f610ec810e888b8e593,1,0.0,False,cc8b5620031b27aac05ecea96ff5d3a775d6404b,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(N)c3CC[C@@H]21,5.68,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(N)c3CC[C@@H]21,test
CHEMBL4167807,c1a85c9971cbddf6629d29bc45edefeaa8ade396,1,0.0,False,4f27dc1c68d4a56564fcfc5e2d89746d10bf4f32,CCCc1nc(CN2CC[C@H](c3ccccc3)C2)cs1,5.3,CCCc1nc(CN2CC[C@H](c3ccccc3)C2)cs1,test
CHEMBL476185,fa45b5fa443369daa382c82b1d4f47b56ceea29c,1,0.0,False,46339105862c9d9c4f6f5cf16b5de90c0463df56,O=C1c2ccccc2CCCN1CCCCN1CCN(c2ccccn2)CC1,6.64,O=C1c2ccccc2CCCN1CCCCN1CCN(c2ccccn2)CC1,test
CHEMBL25236,455ebd39456343e0933f2f130ddb51853892b41b,1,0.0,False,ab3b018465542331d41d2736693f9b44bee90453,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,6.7,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,test
CHEMBL571456,c31b94b3224b1d952f19a7d743115425a2c7b826,1,0.0,False,1bab7fa605ec5dbb4c2ff539f7a4bea62565791a,CC(C)N1CCN(CCN2CCN(c3cccc(C#N)c3)C2=O)CC1,6.5,CC(C)N1CCN(CCN2CCN(c3cccc(C#N)c3)C2=O)CC1,test
CHEMBL338552,56598877e8b2754c898c7175fff40ed67501452a,2,1.0,False,24ec12a4688f7410157383764eec38a7b9f896d8,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2cccs2)CC1,8.02,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2cccs2)CC1.O=C(O)C(=O)O,test
CHEMBL143761,eb0088995cfbde8422209df0ab9b66faf19340d8,1,0.0,False,46e1d35f22c690dd44df0d870d97362e8b0332a7,N#Cc1ccc2[nH]c(CN3CCN(c4ccc(F)cc4)CC3)cc2c1,4.55,N#Cc1ccc2[nH]c(CN3CCN(c4ccc(F)cc4)CC3)cc2c1,test
CHEMBL545693,18087e871efa172bfbcc1ec06dc9274fe979f599,1,0.0,False,434a72348fa77e2b9ba214aa9fa356af219cadd7,O=C1C(c2ccc(F)cc2)=COC12CCN(CCc1ccccc1)CC2,6.66,Cl.O=C1C(c2ccc(F)cc2)=COC12CCN(CCc1ccccc1)CC2,test
CHEMBL5088622,b869b7b944ea77f5ae422c26ffb2ebfb594944a0,1,0.0,False,bf9e4fd9d0d8c5b101d2739557bfe162a6e7d91f,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(OCCCN3CCCC3)ccc1C2,5.9,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(OCCCN3CCCC3)ccc1C2,test
CHEMBL4068702,e285f77ee0afd19d405637c82e7a35d12687f89e,1,0.0,False,14500f5eac2ee45464b590e546f1eb39f253cdc4,CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN3CCCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2OC)nn1,6.68,CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN3CCCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2OC)nn1,test
CHEMBL70866,89a20aa339f0d34095d069d105c358134b0844c3,1,1.0,False,2449b4d6fb3f946283b3a95067db17fd0be17941,COc1ccc(OC)c(N2CCN(CCCCNC(=O)c3ccc(Br)cc3)CC2)c1,7.0,COc1ccc(OC)c(N2CCN(CCCCNC(=O)c3ccc(Br)cc3)CC2)c1,test
CHEMBL246439,4bf793f3a126b0f4c8b5d9b258c79ce88a1c3b74,1,1.0,False,f1f2c8f99eaaf8451ce955b8433ec0838354c7a7,Cc1[nH]c2ccccc2c1CN1CCC(O)(c2ccc(Cl)cc2)CC1,7.81,Cc1[nH]c2ccccc2c1CN1CCC(O)(c2ccc(Cl)cc2)CC1,test
CHEMBL3771309,48b2f4c7c7c70b46da8532ac5bef729db9024291,1,0.0,False,20e664190d7d8de4b71f31570410b517ea2e1f3d,CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)C1=O,6.52,CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)C1=O,test
CHEMBL543822,14ccfd5034fd5177bcb0fab5e01e3fdd48a3e5e9,1,0.0,False,4be6ca16848323d162eb8af6a96003f90bf7ca16,O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1ccc(F)cc1,5.54,Cl.O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1ccc(F)cc1,test
